positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	Jos et tietä juuri mitään koodaamisesta niin voisit ehkä kokeilla Unitya . Se tekee aika paljon asioita puolestasi ja uskoisin , että kokemattomankin on suhteellisen helppo saada jotain kivaa aikaiseksi . Kyseessä siis pelimoottori/kehitystyökalu . 	Unityn	 omilla sivuilla on mielestäni hyvät ohjeet mitkä katsomalla pääset varmasti mukavasti alkuun , oheet löytyy täältä http://unity3d.com/learn/tutorials/modules
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	Jos et tietä juuri mitään koodaamisesta niin voisit ehkä kokeilla Unitya . Se tekee aika paljon asioita puolestasi ja uskoisin , että kokemattomankin on suhteellisen helppo saada jotain kivaa aikaiseksi . Kyseessä siis pelimoottori/kehitystyökalu . 	Unityn	 omilla sivuilla on mielestäni hyvät ohjeet mitkä katsomalla pääset varmasti mukavasti alkuun , oheet löytyy täältä http://unity3d.com/learn/tutorials/modules
positive	sähkö	No taitaa tuo raspberry esimerkiksi viedä vähän enemmän virtaa . Atmega pyörii idlenä 1mA:lla , 	Raspberry	 varmaan 1A:lla . AP taas jonne joka ei tiedä asioista mitään .
neutral	sähkö	No taitaa tuo raspberry esimerkiksi viedä vähän enemmän virtaa . Atmega pyörii idlenä 1mA:lla , 	Raspberry	 varmaan 1A:lla . AP taas jonne joka ei tiedä asioista mitään .
negative	käytettävyys,toimivuus		Audacityssä	 eri raitojen copypastettaminen ei toimi kunnolla , tai itse en ole löytänyt ratkaisua . Vaikka haluaa laittaa raidan tiettyyn kohtaan , niin se menee aina sinne alkuun . Tämä tekee miksaamisesta hienovaraisesti sanottuna turhauttavaa .
negative	käytettävyys,toimivuus		Audacityssä	 eri raitojen copypastettaminen ei toimi kunnolla , tai itse en ole löytänyt ratkaisua . Vaikka haluaa laittaa raidan tiettyyn kohtaan , niin se menee aina sinne alkuun . Tämä tekee miksaamisesta hienovaraisesti sanottuna turhauttavaa .
neutral	käytettävyys,toimivuus		Audacityssä	 eri raitojen copypastettaminen ei toimi kunnolla , tai itse en ole löytänyt ratkaisua . Vaikka haluaa laittaa raidan tiettyyn kohtaan , niin se menee aina sinne alkuun . Tämä tekee miksaamisesta hienovaraisesti sanottuna turhauttavaa .
positive	tarpeellisuus	Opettele Windows Stack eli ASP . NET ja MVC , siihen päälle 	SharePoint	 niin heti löytyy töitä .
neutral	tarpeellisuus	Opettele Windows Stack eli ASP . NET ja MVC , siihen päälle 	SharePoint	 niin heti löytyy töitä .
neutral	tarpeellisuus	Opettele Windows Stack eli ASP . NET ja MVC , siihen päälle 	SharePoint	 niin heti löytyy töitä .
neutral		Reading 4-1 	Arsenal	 puoliajalla . Noh , saavatpahan juniorit peliaikaa ...
neutral		Reading 4-1 	Arsenal	 puoliajalla . Noh , saavatpahan juniorit peliaikaa ...
positive	suoritus	KalPa-Ässät tasapeli :DDDDDD Koko otteluhan oli täydellistä 	ässien	 hallintaa , hieman paremmalla viimeistelyllä pelisi ollut about 4-1 , varma 2 tähän sanon mä .
positive	suoritus	KalPa-Ässät tasapeli :DDDDDD Koko otteluhan oli täydellistä 	ässien	 hallintaa , hieman paremmalla viimeistelyllä pelisi ollut about 4-1 , varma 2 tähän sanon mä .
neutral	suoritus	KalPa-Ässät tasapeli :DDDDDD Koko otteluhan oli täydellistä 	ässien	 hallintaa , hieman paremmalla viimeistelyllä pelisi ollut about 4-1 , varma 2 tähän sanon mä .
negative	mielipide,pelityyli,suoritus	Yrjöttävää peliä Barcelonan näkökulmasta . Bayern peittää , prässää ja puolustaa käsittämättömän hyvin . Nyt pitäisi 	Barcankin	 vähän kokeilla nostaa sitä palloa ilmaan maasta . Kaiken lisäksi kaksi viheltämätöntä käsivirhettä , vitun UEFA .
negative	mielipide,pelityyli,suoritus	Yrjöttävää peliä Barcelonan näkökulmasta . Bayern peittää , prässää ja puolustaa käsittämättömän hyvin . Nyt pitäisi 	Barcankin	 vähän kokeilla nostaa sitä palloa ilmaan maasta . Kaiken lisäksi kaksi viheltämätöntä käsivirhettä , vitun UEFA .
negative	mielipide,pelityyli,suoritus	Yrjöttävää peliä Barcelonan näkökulmasta . Bayern peittää , prässää ja puolustaa käsittämättömän hyvin . Nyt pitäisi 	Barcankin	 vähän kokeilla nostaa sitä palloa ilmaan maasta . Kaiken lisäksi kaksi viheltämätöntä käsivirhettä , vitun UEFA .
negative	mielipide,pelityyli,suoritus	Yrjöttävää peliä Barcelonan näkökulmasta . Bayern peittää , prässää ja puolustaa käsittämättömän hyvin . Nyt pitäisi 	Barcankin	 vähän kokeilla nostaa sitä palloa ilmaan maasta . Kaiken lisäksi kaksi viheltämätöntä käsivirhettä , vitun UEFA .
neutral		Koitetaas ainakin ensimmäinen puoliaika pysyä hereillä . 	Arsulla	 onneksi Sagna & Gibbs jälleen ehjinä .
neutral		Koitetaas ainakin ensimmäinen puoliaika pysyä hereillä . 	Arsulla	 onneksi Sagna & Gibbs jälleen ehjinä .
negative		Täällä toinen nyymi jolla ei ole 	FB	 tunnuksia . Mitä niillä tekee ?
neutral		Täällä toinen nyymi jolla ei ole 	FB	 tunnuksia . Mitä niillä tekee ?
positive	kilpailukyky,viihdearvo	SaiPa - 	JYP:stä	 luvassa aika tiukkaa vääntöä . Kisapuisto on ainakin ääriään myöten täynnä , se on selvä .
positive	kilpailukyky,viihdearvo	SaiPa - 	JYP:stä	 luvassa aika tiukkaa vääntöä . Kisapuisto on ainakin ääriään myöten täynnä , se on selvä .
neutral	kilpailukyky,viihdearvo	SaiPa - 	JYP:stä	 luvassa aika tiukkaa vääntöä . Kisapuisto on ainakin ääriään myöten täynnä , se on selvä .
neutral	kilpailukyky,viihdearvo	SaiPa - 	JYP:stä	 luvassa aika tiukkaa vääntöä . Kisapuisto on ainakin ääriään myöten täynnä , se on selvä .
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun 	hjk : n	 taaperruksesta ei jaksa enää puhua , kun se on jo kaikille niin ilmiselvää
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun 	hjk : n	 taaperruksesta ei jaksa enää puhua , kun se on jo kaikille niin ilmiselvää
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun 	hjk : n	 taaperruksesta ei jaksa enää puhua , kun se on jo kaikille niin ilmiselvää
positive		Huomenna varmaan sanoo että häntä on tulkittu väärin kun saa soiton Soinilta . Myöhemmin Soini sitten kertoo taas kameroille miten 	Perussuomalaisissa	 kaikki saa ajatella niin kuin haluavat eikä puheita tai ääniä säädellä kuten vanhoissa puolueissa . Itse aiheesta sen verran että olisi kiinnostava nähdä asiasta dataa , mutta varovainen ei tuo välttämättä huono ajatus ole tälle ehdotukselle kun ottaa huomioon vaikkapa Hollannin ja Portugalin tilanteet .
neutral		Huomenna varmaan sanoo että häntä on tulkittu väärin kun saa soiton Soinilta . Myöhemmin Soini sitten kertoo taas kameroille miten 	Perussuomalaisissa	 kaikki saa ajatella niin kuin haluavat eikä puheita tai ääniä säädellä kuten vanhoissa puolueissa . Itse aiheesta sen verran että olisi kiinnostava nähdä asiasta dataa , mutta varovainen ei tuo välttämättä huono ajatus ole tälle ehdotukselle kun ottaa huomioon vaikkapa Hollannin ja Portugalin tilanteet .
negative	budjetointi,päätös,vaikutus		Vasemmistoliittohan	 on lanseeraanut uuden termin alibudjetonti . Eli jos menoja leikataan ja vuositulos on silti alijäämäinen eli tarvitaan velkarahaa , on kysymyksessä vielä alibudjetointi . Ratkaisuna kai olisi aivan mahdottomat veronkorotukset ja pöhöttyminen , koska leikkauksia ei saisi tehdä mistään puolelta . Se , että jaetaan ainoastaan mitä on mahdollista jakaa on uusliberalismia .
negative	budjetointi,päätös,vaikutus		Vasemmistoliittohan	 on lanseeraanut uuden termin alibudjetonti . Eli jos menoja leikataan ja vuositulos on silti alijäämäinen eli tarvitaan velkarahaa , on kysymyksessä vielä alibudjetointi . Ratkaisuna kai olisi aivan mahdottomat veronkorotukset ja pöhöttyminen , koska leikkauksia ei saisi tehdä mistään puolelta . Se , että jaetaan ainoastaan mitä on mahdollista jakaa on uusliberalismia .
neutral	budjetointi,päätös,vaikutus		Vasemmistoliittohan	 on lanseeraanut uuden termin alibudjetonti . Eli jos menoja leikataan ja vuositulos on silti alijäämäinen eli tarvitaan velkarahaa , on kysymyksessä vielä alibudjetointi . Ratkaisuna kai olisi aivan mahdottomat veronkorotukset ja pöhöttyminen , koska leikkauksia ei saisi tehdä mistään puolelta . Se , että jaetaan ainoastaan mitä on mahdollista jakaa on uusliberalismia .
neutral	budjetointi,päätös,vaikutus		Vasemmistoliittohan	 on lanseeraanut uuden termin alibudjetonti . Eli jos menoja leikataan ja vuositulos on silti alijäämäinen eli tarvitaan velkarahaa , on kysymyksessä vielä alibudjetointi . Ratkaisuna kai olisi aivan mahdottomat veronkorotukset ja pöhöttyminen , koska leikkauksia ei saisi tehdä mistään puolelta . Se , että jaetaan ainoastaan mitä on mahdollista jakaa on uusliberalismia .
negative	mielipide,toiminta,toiminta	Kun tuota 	ISI : ksen	 toimintaa ja sen tekojen uutisiointi on katsellut , niin ei siitä voi muuta ajatella , että se on sairasta showta koko järjestö . Paitsi että ihmisiä kuolee oikeasti .
negative	mielipide,toiminta,toiminta	Kun tuota 	ISI : ksen	 toimintaa ja sen tekojen uutisiointi on katsellut , niin ei siitä voi muuta ajatella , että se on sairasta showta koko järjestö . Paitsi että ihmisiä kuolee oikeasti .
negative	mielipide,toiminta,toiminta	Kun tuota 	ISI : ksen	 toimintaa ja sen tekojen uutisiointi on katsellut , niin ei siitä voi muuta ajatella , että se on sairasta showta koko järjestö . Paitsi että ihmisiä kuolee oikeasti .
negative	maku,ruoka	Turun 	Morrisonsissa	 vierailleena väittäisin tuon suomen parhaat burgerit - tittelin olevan aika pahasti yliampuva . Kampanjatarjouksena kympin tuplajuustoburgerini oli ainakin melko perustavaraa . Ranskalaiset olivat syömäkelvottoman suolaisia .
negative	maku,ruoka	Turun 	Morrisonsissa	 vierailleena väittäisin tuon suomen parhaat burgerit - tittelin olevan aika pahasti yliampuva . Kampanjatarjouksena kympin tuplajuustoburgerini oli ainakin melko perustavaraa . Ranskalaiset olivat syömäkelvottoman suolaisia .
negative	maku,ruoka	Turun 	Morrisonsissa	 vierailleena väittäisin tuon suomen parhaat burgerit - tittelin olevan aika pahasti yliampuva . Kampanjatarjouksena kympin tuplajuustoburgerini oli ainakin melko perustavaraa . Ranskalaiset olivat syömäkelvottoman suolaisia .
negative	hinta,hinta,kysymys,saatavuus,valikoima	Menee nyt vähän aiheesta ohi , mutten viitsi kokonaan uutta lankaa tehdä . Eli mistä kannattaisi etsiskellä erinäistä viina merchandisea . Siis esim. viinamerkeillä brändättyjä shottilaseja , lasinalusia , shakereitä , jääastioita jne. Mitä nyt yleensä baareissakin näkee . Myydäänkö näitä missään vai tuputtavatko viinan valmistajat vain niitä tuotteidensa mukana baareihin ? 	Ebaysta	 nyt on olen jonkun verran katsellut , mutta valikoimat ovat satunnaisia ja pieniä , sekä toimituskulut naurettavia . Kiitos vinkeistä jo etukäteen .
neutral	hinta,hinta,kysymys,saatavuus,valikoima	Menee nyt vähän aiheesta ohi , mutten viitsi kokonaan uutta lankaa tehdä . Eli mistä kannattaisi etsiskellä erinäistä viina merchandisea . Siis esim. viinamerkeillä brändättyjä shottilaseja , lasinalusia , shakereitä , jääastioita jne. Mitä nyt yleensä baareissakin näkee . Myydäänkö näitä missään vai tuputtavatko viinan valmistajat vain niitä tuotteidensa mukana baareihin ? 	Ebaysta	 nyt on olen jonkun verran katsellut , mutta valikoimat ovat satunnaisia ja pieniä , sekä toimituskulut naurettavia . Kiitos vinkeistä jo etukäteen .
neutral	kysymys,resepti	Sattuuko kukaan tietään mistä saisi käsiinsä 	hesen	 tai jonku pikaruokamestan salaisia reseptejä . Olis hieno kokeilla tehdä omia burgereita . Tai jos on joku resepti joka on lähellä samaa makua niin sekin kelpaisi . Toimitan kuvan palkinnnoksi .
neutral	kysymys,resepti	Sattuuko kukaan tietään mistä saisi käsiinsä 	hesen	 tai jonku pikaruokamestan salaisia reseptejä . Olis hieno kokeilla tehdä omia burgereita . Tai jos on joku resepti joka on lähellä samaa makua niin sekin kelpaisi . Toimitan kuvan palkinnnoksi .
neutral	kysymys,resepti	Sattuuko kukaan tietään mistä saisi käsiinsä 	hesen	 tai jonku pikaruokamestan salaisia reseptejä . Olis hieno kokeilla tehdä omia burgereita . Tai jos on joku resepti joka on lähellä samaa makua niin sekin kelpaisi . Toimitan kuvan palkinnnoksi .
positive	maku	Eilen tehtiin paluu 	Glenlivet 15 : n	 äärelle . On se vaan huikea viski .
positive	maku	Eilen tehtiin paluu 	Glenlivet 15 : n	 äärelle . On se vaan huikea viski .
neutral		Paikallisesta 	K-marketista	 en löytänyt , myydäänkö s-ryhmän kaupoissa ? Samalla myös yleinen lay ' s sipsujen ylistys lanka !
positive	laatu,maku,ravintola,ruoka	Jos ikinä käytte Forssan , Rauman tai Jokioisten 	Deniss kebabissa	 niin ottakaa ihmeessä rullakebab . Itse olen monia rullakebabeita maistanut , koska olen koittanut löytää voittajan . Ei ole tullut vastaan . Lämpimästi voin suositella .
positive	laatu,maku,ravintola,ruoka	Jos ikinä käytte Forssan , Rauman tai Jokioisten 	Deniss kebabissa	 niin ottakaa ihmeessä rullakebab . Itse olen monia rullakebabeita maistanut , koska olen koittanut löytää voittajan . Ei ole tullut vastaan . Lämpimästi voin suositella .
positive	laatu,maku,ravintola,ruoka	Jos ikinä käytte Forssan , Rauman tai Jokioisten 	Deniss kebabissa	 niin ottakaa ihmeessä rullakebab . Itse olen monia rullakebabeita maistanut , koska olen koittanut löytää voittajan . Ei ole tullut vastaan . Lämpimästi voin suositella .
positive	laatu,maku,ravintola,ruoka	Jos ikinä käytte Forssan , Rauman tai Jokioisten 	Deniss kebabissa	 niin ottakaa ihmeessä rullakebab . Itse olen monia rullakebabeita maistanut , koska olen koittanut löytää voittajan . Ei ole tullut vastaan . Lämpimästi voin suositella .
neutral	yleinen	Tossa on sellainen jännä juttu että kauppapakotteiden vuoksi ei voi tietynmaalaisia tuotteita laittaa ostoskoriin jos haluaa Paypalilla maksaa , koska 	Paypal	 on jenkkifirma jonka pitää noudattaa maansa vientikieltolistoja . Tietenkin ärsyttävää , mutta tuon voi kiertää muilla maksutavoilla . Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta , mutta näin se valitettavasti menee . Tilisiirtoa vaan menemään niin tuotteet tulee .
neutral	yleinen	Tossa on sellainen jännä juttu että kauppapakotteiden vuoksi ei voi tietynmaalaisia tuotteita laittaa ostoskoriin jos haluaa Paypalilla maksaa , koska 	Paypal	 on jenkkifirma jonka pitää noudattaa maansa vientikieltolistoja . Tietenkin ärsyttävää , mutta tuon voi kiertää muilla maksutavoilla . Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta , mutta näin se valitettavasti menee . Tilisiirtoa vaan menemään niin tuotteet tulee .
neutral	yleinen	Tossa on sellainen jännä juttu että kauppapakotteiden vuoksi ei voi tietynmaalaisia tuotteita laittaa ostoskoriin jos haluaa Paypalilla maksaa , koska 	Paypal	 on jenkkifirma jonka pitää noudattaa maansa vientikieltolistoja . Tietenkin ärsyttävää , mutta tuon voi kiertää muilla maksutavoilla . Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta , mutta näin se valitettavasti menee . Tilisiirtoa vaan menemään niin tuotteet tulee .
positive	monipuolisuus,monipuolisuus	Aika lailla tämä , tosin suorituskyvyn hintana on sitten se , että noilla ei voi tehdä yhtään mitään muuta kuin sitä hashien laskemista . 	Teslalle	 jne sentään löytyy miljoona ja yksi muutakin käyttötarkoitusta kuin pelkkä virtuaalirahan laskeminen .
positive	monipuolisuus,monipuolisuus	Aika lailla tämä , tosin suorituskyvyn hintana on sitten se , että noilla ei voi tehdä yhtään mitään muuta kuin sitä hashien laskemista . 	Teslalle	 jne sentään löytyy miljoona ja yksi muutakin käyttötarkoitusta kuin pelkkä virtuaalirahan laskeminen .
neutral	monipuolisuus,monipuolisuus	Aika lailla tämä , tosin suorituskyvyn hintana on sitten se , että noilla ei voi tehdä yhtään mitään muuta kuin sitä hashien laskemista . 	Teslalle	 jne sentään löytyy miljoona ja yksi muutakin käyttötarkoitusta kuin pelkkä virtuaalirahan laskeminen .
neutral	neuvo	Älä osta vielä elisaa . Ostat 	elisaa	 osingon irtoamisen jälkeen .
neutral	neuvo	Älä osta vielä elisaa . Ostat 	elisaa	 osingon irtoamisen jälkeen .
neutral	yleinen	Katselin , että nuo jenkkien asuntorahastojen osakehinnat ovat talouskriisin jäljiltä aika edullisia . Ongelmana on lähinnä valinnanvaikeus , koska tarjontaa on niin pirusti enkä mielestäni omaa riittävää tietotasoa valistuneen sijoituspäätöksen tekemiseen . Olisiko kenelläkään tarjota jotain vinkkejä mitä osakkeita kannattaisi alkaa katsella ja mitä kannattaa ottaa huomioon noita vertaillessa . Olen Nordnetin ja 	OP : n	 asiakas .
neutral	yleinen	Katselin , että nuo jenkkien asuntorahastojen osakehinnat ovat talouskriisin jäljiltä aika edullisia . Ongelmana on lähinnä valinnanvaikeus , koska tarjontaa on niin pirusti enkä mielestäni omaa riittävää tietotasoa valistuneen sijoituspäätöksen tekemiseen . Olisiko kenelläkään tarjota jotain vinkkejä mitä osakkeita kannattaisi alkaa katsella ja mitä kannattaa ottaa huomioon noita vertaillessa . Olen Nordnetin ja 	OP : n	 asiakas .
neutral	yleinen	Katselin , että nuo jenkkien asuntorahastojen osakehinnat ovat talouskriisin jäljiltä aika edullisia . Ongelmana on lähinnä valinnanvaikeus , koska tarjontaa on niin pirusti enkä mielestäni omaa riittävää tietotasoa valistuneen sijoituspäätöksen tekemiseen . Olisiko kenelläkään tarjota jotain vinkkejä mitä osakkeita kannattaisi alkaa katsella ja mitä kannattaa ottaa huomioon noita vertaillessa . Olen Nordnetin ja 	OP : n	 asiakas .
neutral		Onko järkevää nostaa nyt opintolaina ja ostaa jotakin hyvää osinkoa jakavaa osaketta myydäkseen sen pois n.puolen vuoden päästä ? Käsittääkseni siitä jäisi muutaman kympin voiton puolelle verojen ja korkojen maksun jälkeen jos ostaisin esim. 	Fortumia	 2000€ , josta n. tuhat euroa olisi velkarahaa .
neutral		Onko järkevää nostaa nyt opintolaina ja ostaa jotakin hyvää osinkoa jakavaa osaketta myydäkseen sen pois n.puolen vuoden päästä ? Käsittääkseni siitä jäisi muutaman kympin voiton puolelle verojen ja korkojen maksun jälkeen jos ostaisin esim. 	Fortumia	 2000€ , josta n. tuhat euroa olisi velkarahaa .
neutral		Lue vähän enemmän indeksisijoittamisesta ennen kuin teet mitään . Mm . 	Seligsonin	 sivuilla on infoa . Hajauta sijoitussummasi eri indekseihin ja hajauta myös ajallisesti . Älä siis osta kaikkea kerralla , vaan esim. puolen vuoden ajan joka kuun 15. päivä . Tällä tapaa saat saman tuotto-odotuksen pienemmällä riskillä . Perustelut joudut lukemaan jostain muualta , jos ylipäänsä kiinnostaa .
neutral		Lue vähän enemmän indeksisijoittamisesta ennen kuin teet mitään . Mm . 	Seligsonin	 sivuilla on infoa . Hajauta sijoitussummasi eri indekseihin ja hajauta myös ajallisesti . Älä siis osta kaikkea kerralla , vaan esim. puolen vuoden ajan joka kuun 15. päivä . Tällä tapaa saat saman tuotto-odotuksen pienemmällä riskillä . Perustelut joudut lukemaan jostain muualta , jos ylipäänsä kiinnostaa .
neutral		Lue vähän enemmän indeksisijoittamisesta ennen kuin teet mitään . Mm . 	Seligsonin	 sivuilla on infoa . Hajauta sijoitussummasi eri indekseihin ja hajauta myös ajallisesti . Älä siis osta kaikkea kerralla , vaan esim. puolen vuoden ajan joka kuun 15. päivä . Tällä tapaa saat saman tuotto-odotuksen pienemmällä riskillä . Perustelut joudut lukemaan jostain muualta , jos ylipäänsä kiinnostaa .
negative	luotonanto		S-Pankkihan	 ei myönnä edes luotollista Visaa normaalille työssäkäyvälle ihmiselle . Epäilen että myöntäisivät lainaakaan . Tokihan kysyä saa .
neutral	luotonanto		S-Pankkihan	 ei myönnä edes luotollista Visaa normaalille työssäkäyvälle ihmiselle . Epäilen että myöntäisivät lainaakaan . Tokihan kysyä saa .
neutral	luotonanto		S-Pankkihan	 ei myönnä edes luotollista Visaa normaalille työssäkäyvälle ihmiselle . Epäilen että myöntäisivät lainaakaan . Tokihan kysyä saa .
positive	laatu	Itselläni ollut käytössä ~ 5vuotta cde9880r tjsp . Toiminut moitteettomasti , ja ominaisuudet yhtä hyvät kuin nykyisissä alpineissa . Uutena maksoi 189e . Nykyään vastaava vissiin 	cde123r	 , enemmän värivaihtoehtoja ja parempi äänenlaatu
positive	ajettavuus,arvokkuus,koko,mukavuus,tilavuus,tilavuus,vetokoukku		W220	 koska : Enemmän tilaa Ei tarvi keulia liikenteessä . Voi lipua arvokkaasti . Tilaa Vetokyky Neliveto 5l v8 Penkkien jäähdytys Jää ( kalja ) kaappi Lähes nykyaikainen
positive	ajettavuus,arvokkuus,koko,mukavuus,tilavuus,tilavuus,vetokoukku		W220	 koska : Enemmän tilaa Ei tarvi keulia liikenteessä . Voi lipua arvokkaasti . Tilaa Vetokyky Neliveto 5l v8 Penkkien jäähdytys Jää ( kalja ) kaappi Lähes nykyaikainen
positive	ajettavuus,arvokkuus,koko,mukavuus,tilavuus,tilavuus,vetokoukku		W220	 koska : Enemmän tilaa Ei tarvi keulia liikenteessä . Voi lipua arvokkaasti . Tilaa Vetokyky Neliveto 5l v8 Penkkien jäähdytys Jää ( kalja ) kaappi Lähes nykyaikainen
neutral	ajo-ominaisuus,kääntösäde,kääntösäde	Toki , jos suuren auton ominaisuuksiin kuuluu Focusta , Fiestaa ja 	Golfia	 selvästi pienempi kääntösäde .
neutral	ajo-ominaisuus,kääntösäde,kääntösäde	Toki , jos suuren auton ominaisuuksiin kuuluu Focusta , Fiestaa ja 	Golfia	 selvästi pienempi kääntösäde .
neutral	ajo-ominaisuus,kääntösäde,kääntösäde	Toki , jos suuren auton ominaisuuksiin kuuluu Focusta , Fiestaa ja 	Golfia	 selvästi pienempi kääntösäde .
positive	ajomukavuus,laatu,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	W211 on omasta mielestä kaikkein onnistunein ja hienoin eemeli . Etenkin se facelift - 07 eteenpäin on helkkarin hieno . Tässä pitää myös muistaa että 	mersut	 on aina vähän pappamallisia , mutta ai että niillä on hyvä tehdä pitempää matkaa . Tämä se vasta ruma eemeli on . Aivan karsea takaapäin etenkin farkussa . Ei voita kauneudessa mitenkään uudempaa w211 mallia .
positive	ajomukavuus,laatu,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	W211 on omasta mielestä kaikkein onnistunein ja hienoin eemeli . Etenkin se facelift - 07 eteenpäin on helkkarin hieno . Tässä pitää myös muistaa että 	mersut	 on aina vähän pappamallisia , mutta ai että niillä on hyvä tehdä pitempää matkaa . Tämä se vasta ruma eemeli on . Aivan karsea takaapäin etenkin farkussa . Ei voita kauneudessa mitenkään uudempaa w211 mallia .
positive	ajomukavuus,laatu,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	W211 on omasta mielestä kaikkein onnistunein ja hienoin eemeli . Etenkin se facelift - 07 eteenpäin on helkkarin hieno . Tässä pitää myös muistaa että 	mersut	 on aina vähän pappamallisia , mutta ai että niillä on hyvä tehdä pitempää matkaa . Tämä se vasta ruma eemeli on . Aivan karsea takaapäin etenkin farkussa . Ei voita kauneudessa mitenkään uudempaa w211 mallia .
positive	ajomukavuus,laatu,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	W211 on omasta mielestä kaikkein onnistunein ja hienoin eemeli . Etenkin se facelift - 07 eteenpäin on helkkarin hieno . Tässä pitää myös muistaa että 	mersut	 on aina vähän pappamallisia , mutta ai että niillä on hyvä tehdä pitempää matkaa . Tämä se vasta ruma eemeli on . Aivan karsea takaapäin etenkin farkussa . Ei voita kauneudessa mitenkään uudempaa w211 mallia .
positive	ajomukavuus,laatu,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	W211 on omasta mielestä kaikkein onnistunein ja hienoin eemeli . Etenkin se facelift - 07 eteenpäin on helkkarin hieno . Tässä pitää myös muistaa että 	mersut	 on aina vähän pappamallisia , mutta ai että niillä on hyvä tehdä pitempää matkaa . Tämä se vasta ruma eemeli on . Aivan karsea takaapäin etenkin farkussa . Ei voita kauneudessa mitenkään uudempaa w211 mallia .
positive	laatu,laatu,tekniikka	Loistava insinööritaidonnäyte 	Maseratilta	 , mutta veikkaan jälleen kustannussyitä siihen ettei tuo koskaan varsinaisesti toteutunut .
positive	hienoudet,laatu,mukavuudet,mukavuus	> Tosin ei varmaan mukavuuksilta samaa tasoa kuin 	porche	 , mutta kuka niitä tarvii kun on tehoa ? Jos ostaa auton sen ajo - ominaisuuksien ja tehon tähden niin vitusti tämä . Kun se maisema alkaa vaihtua ja turbo potkii niin siinä vaiheessa ihan yhdentekevää onko keskikonsolissa jalopuuta vai muoviseosta .
positive	hienoudet,laatu,mukavuudet,mukavuus	> Tosin ei varmaan mukavuuksilta samaa tasoa kuin 	porche	 , mutta kuka niitä tarvii kun on tehoa ? Jos ostaa auton sen ajo - ominaisuuksien ja tehon tähden niin vitusti tämä . Kun se maisema alkaa vaihtua ja turbo potkii niin siinä vaiheessa ihan yhdentekevää onko keskikonsolissa jalopuuta vai muoviseosta .
negative	ajokokemus,laatu,laatu,luotettavuus		Nissan Almera	 ajon estolla . Estelee ajon milloin haluaa . Perseestä koko kärry .
negative	ajokokemus,laatu,laatu,luotettavuus		Nissan Almera	 ajon estolla . Estelee ajon milloin haluaa . Perseestä koko kärry .
negative	ajokokemus,laatu,laatu,luotettavuus		Nissan Almera	 ajon estolla . Estelee ajon milloin haluaa . Perseestä koko kärry .
negative	ajokokemus,laatu,laatu,luotettavuus		Nissan Almera	 ajon estolla . Estelee ajon milloin haluaa . Perseestä koko kärry .
positive	hinta,hinta,hinta,hinta,laatu,luotettavuus,toimivuus,ulkonäkö,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	60km työmatka x 2 x 250 päivää = 30tkm vuodessa . Diesel alkaa kannattamaan tän hintaluokan peleillä jo 15tkm tuntumassa . Ja turbodiesel on aina hauskempi kun pikkuvapari . Katso Seat Leon 1 , 9tdi pannulla . Ovat halpoja , toimivia ( sama auto kuin 	Golf	 ) ja ihan hauskan näköisiäkin .
positive	hinta,hinta,hinta,hinta,laatu,luotettavuus,toimivuus,ulkonäkö,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	60km työmatka x 2 x 250 päivää = 30tkm vuodessa . Diesel alkaa kannattamaan tän hintaluokan peleillä jo 15tkm tuntumassa . Ja turbodiesel on aina hauskempi kun pikkuvapari . Katso Seat Leon 1 , 9tdi pannulla . Ovat halpoja , toimivia ( sama auto kuin 	Golf	 ) ja ihan hauskan näköisiäkin .
positive	hinta,hinta,hinta,hinta,laatu,luotettavuus,toimivuus,ulkonäkö,ulkonäkö,ulkonäkö,ulkonäkö,yleinen	60km työmatka x 2 x 250 päivää = 30tkm vuodessa . Diesel alkaa kannattamaan tän hintaluokan peleillä jo 15tkm tuntumassa . Ja turbodiesel on aina hauskempi kun pikkuvapari . Katso Seat Leon 1 , 9tdi pannulla . Ovat halpoja , toimivia ( sama auto kuin 	Golf	 ) ja ihan hauskan näköisiäkin .
