neutral	kysymys,käyttöjärjestelmä,luotettavuus,toimintakyky,yhteensopivuus	olla windows 98 : Os jokin yhteen#sopivuus#ongelma verrata 95 koska itse saada käsitys että 98 olla parannella	95	ja hyvä windows mikä dos vielä kummitella tausta
positive	laatu,mielipide,tuotanto	ei nähdä kyllä hohto jenkki#räppi biide tuotanto lyriikka löytää hyvä kilpailija muualta Black Milk olla aika saatanan kova ja	Eminem	tuotos siinä se
positive	laatu,mielipide,tuotanto	ei nähdä kyllä hohto jenkki#räppi biide tuotanto lyriikka löytää hyvä kilpailija muualta Black Milk olla aika saatanan kova ja	Eminem	tuotos siinä se
positive	laatu,mielipide,tuotanto	ei nähdä kyllä hohto jenkki#räppi biide tuotanto lyriikka löytää hyvä kilpailija muualta Black Milk olla aika saatanan kova ja	Eminem	tuotos siinä se
positive	kuntoisuus	tietää että joku täällä pitää Sabaton joten jättää tämä haastattelu joka	Sabaton	jäsen puhua uusi albumi ja kertoa tarina kappale takaa samalla vapaa keskustelu uusi albumi
neutral	kuntoisuus	tietää että joku täällä pitää Sabaton joten jättää tämä haastattelu joka	Sabaton	jäsen puhua uusi albumi ja kertoa tarina kappale takaa samalla vapaa keskustelu uusi albumi
neutral	kuntoisuus	tietää että joku täällä pitää Sabaton joten jättää tämä haastattelu joka	Sabaton	jäsen puhua uusi albumi ja kertoa tarina kappale takaa samalla vapaa keskustelu uusi albumi
neutral	kasetti	no huh ! ei tietää että	Bustickets	olla julkaista kassuna ?
neutral	kasetti	no huh ! ei tietää että	Bustickets	olla julkaista kassuna ?
neutral	kasetti	no huh ! ei tietää että	Bustickets	olla julkaista kassuna ?
neutral	kasetti	no huh ! ei tietää että	Bustickets	olla julkaista kassuna ?
positive	yleinen	alku#peräinen	antis#ankari	mikä levy olla olla sen levy hyvä biisi ja aika 10/10 kama mutta täytyä kyllä sanoa että tämä olla melkein hyvä odottaa ehkä vähän erilainen tausta mutta etenkin kesä tämä juuri toimia
positive	yleinen	alku#peräinen	antis#ankari	mikä levy olla olla sen levy hyvä biisi ja aika 10/10 kama mutta täytyä kyllä sanoa että tämä olla melkein hyvä odottaa ehkä vähän erilainen tausta mutta etenkin kesä tämä juuri toimia
positive	yleinen	alku#peräinen	antis#ankari	mikä levy olla olla sen levy hyvä biisi ja aika 10/10 kama mutta täytyä kyllä sanoa että tämä olla melkein hyvä odottaa ehkä vähän erilainen tausta mutta etenkin kesä tämä juuri toimia
positive	yleinen	alku#peräinen	antis#ankari	mikä levy olla olla sen levy hyvä biisi ja aika 10/10 kama mutta täytyä kyllä sanoa että tämä olla melkein hyvä odottaa ehkä vähän erilainen tausta mutta etenkin kesä tämä juuri toimia
positive	yleinen	alku#peräinen	antis#ankari	mikä levy olla olla sen levy hyvä biisi ja aika 10/10 kama mutta täytyä kyllä sanoa että tämä olla melkein hyvä odottaa ehkä vähän erilainen tausta mutta etenkin kesä tämä juuri toimia
positive	laatu,romanttisuus,suosio	ja Chopin tulla vielä mieli toinen romantiikka aika säveltäjä#pianisti Felix Mendelssohn joka olla muuten Mozart ohella tunnettu lapsi#nero hän sarja sanaton laulu (	Lieder ohne Worte	) olla yksi tunnettu mies sävellys ja mieli varsin romanttinen
positive	laatu,romanttisuus,suosio	ja Chopin tulla vielä mieli toinen romantiikka aika säveltäjä#pianisti Felix Mendelssohn joka olla muuten Mozart ohella tunnettu lapsi#nero hän sarja sanaton laulu (	Lieder ohne Worte	) olla yksi tunnettu mies sävellys ja mieli varsin romanttinen
neutral	laatu,romanttisuus,suosio	ja Chopin tulla vielä mieli toinen romantiikka aika säveltäjä#pianisti Felix Mendelssohn joka olla muuten Mozart ohella tunnettu lapsi#nero hän sarja sanaton laulu (	Lieder ohne Worte	) olla yksi tunnettu mies sävellys ja mieli varsin romanttinen
neutral		olla porukka meno 10 päivä Circus katsoa	Asking Alexandria	? mikä tuo olla seurailla viimeisä keikko setti#lista niin soittaa onneksi aika paljon vanha biisi
negative	mielenkiintoisuus,mielipide	kuunnella yksi biisi ja tulla hieman mieli Demigod	Shadow Mechanics	aikainen matsku valitettavasti yksitoikkoisempi vain
neutral	mielenkiintoisuus,mielipide	kuunnella yksi biisi ja tulla hieman mieli Demigod	Shadow Mechanics	aikainen matsku valitettavasti yksitoikkoisempi vain
neutral	mielenkiintoisuus,mielipide	kuunnella yksi biisi ja tulla hieman mieli Demigod	Shadow Mechanics	aikainen matsku valitettavasti yksitoikkoisempi vain
negative	laatu,tuotanto	uusi	sota#jumala	ei kyllä oikein sytyttää vaikka sotaju#mala aikainen levy olla pitää tylsä ja yli 9000 kerta kuulla riffi ja rumpu#kuvio tuntua todella mieli#kuvitukseton Häkkinen aikainen rumpu#porno#kikkailu verrata
negative	laatu,tuotanto	uusi	sota#jumala	ei kyllä oikein sytyttää vaikka sotaju#mala aikainen levy olla pitää tylsä ja yli 9000 kerta kuulla riffi ja rumpu#kuvio tuntua todella mieli#kuvitukseton Häkkinen aikainen rumpu#porno#kikkailu verrata
positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	itse olla ' ehdoton fanaattinen ' vain Opera tähden näyttää yksi toinen selain joka sekä tukea mouse gesturi että laittaa jokaikinen käydä sivu cach ( niin että#ei tarvita aina ladata sivu uudestaan vaan käydä sivu välillä voida liikkua täysin reaali#aika )	Opera	olla mieli täysin objektiivisesti tarkastella hyvä selain mutta kokeile#mallaha se selvitä
positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	itse olla ' ehdoton fanaattinen ' vain Opera tähden näyttää yksi toinen selain joka sekä tukea mouse gesturi että laittaa jokaikinen käydä sivu cach ( niin että#ei tarvita aina ladata sivu uudestaan vaan käydä sivu välillä voida liikkua täysin reaali#aika )	Opera	olla mieli täysin objektiivisesti tarkastella hyvä selain mutta kokeile#mallaha se selvitä
positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	itse olla ' ehdoton fanaattinen ' vain Opera tähden näyttää yksi toinen selain joka sekä tukea mouse gesturi että laittaa jokaikinen käydä sivu cach ( niin että#ei tarvita aina ladata sivu uudestaan vaan käydä sivu välillä voida liikkua täysin reaali#aika )	Opera	olla mieli täysin objektiivisesti tarkastella hyvä selain mutta kokeile#mallaha se selvitä
positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	itse olla ' ehdoton fanaattinen ' vain Opera tähden näyttää yksi toinen selain joka sekä tukea mouse gesturi että laittaa jokaikinen käydä sivu cach ( niin että#ei tarvita aina ladata sivu uudestaan vaan käydä sivu välillä voida liikkua täysin reaali#aika )	Opera	olla mieli täysin objektiivisesti tarkastella hyvä selain mutta kokeile#mallaha se selvitä
positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	itse olla ' ehdoton fanaattinen ' vain Opera tähden näyttää yksi toinen selain joka sekä tukea mouse gesturi että laittaa jokaikinen käydä sivu cach ( niin että#ei tarvita aina ladata sivu uudestaan vaan käydä sivu välillä voida liikkua täysin reaali#aika )	Opera	olla mieli täysin objektiivisesti tarkastella hyvä selain mutta kokeile#mallaha se selvitä
positive	laatu,mielipide	nyt pistää pää pölkky :	WinForms	olla ihan ok
positive	laatu,mielipide	nyt pistää pää pölkky :	WinForms	olla ihan ok
neutral	laatu,mielipide	nyt pistää pää pölkky :	WinForms	olla ihan ok
neutral	laatu,mielipide	nyt pistää pää pölkky :	WinForms	olla ihan ok
negative	käytettävyys,laatu	unohtia serveri ja super#tieto#kone mutta noin perus#käyttäjä aika nappiin osua jos sen jokin Linux distra saada vakaa ja kaikki ajuri toiminta niin kyllä se perusnetti#kone toimia oikein hyvin kun ei olla Windows ongelma häiritä toki se sama idiootti joka saada Windows solmu saada aivan varmasti	linux	
negative	käytettävyys,laatu	unohtia serveri ja super#tieto#kone mutta noin perus#käyttäjä aika nappiin osua jos sen jokin Linux distra saada vakaa ja kaikki ajuri toiminta niin kyllä se perusnetti#kone toimia oikein hyvin kun ei olla Windows ongelma häiritä toki se sama idiootti joka saada Windows solmu saada aivan varmasti	linux	
neutral	käytettävyys,laatu	unohtia serveri ja super#tieto#kone mutta noin perus#käyttäjä aika nappiin osua jos sen jokin Linux distra saada vakaa ja kaikki ajuri toiminta niin kyllä se perusnetti#kone toimia oikein hyvin kun ei olla Windows ongelma häiritä toki se sama idiootti joka saada Windows solmu saada aivan varmasti	linux	
neutral	käytettävyys,laatu	unohtia serveri ja super#tieto#kone mutta noin perus#käyttäjä aika nappiin osua jos sen jokin Linux distra saada vakaa ja kaikki ajuri toiminta niin kyllä se perusnetti#kone toimia oikein hyvin kun ei olla Windows ongelma häiritä toki se sama idiootti joka saada Windows solmu saada aivan varmasti	linux	
positive	laatu,yhteensopivuus	kannattaa hankkia vain joku	IBM : n	läppäri jos haluta välttyä ajuri ongelma
positive	laatu,yhteensopivuus	kannattaa hankkia vain joku	IBM : n	läppäri jos haluta välttyä ajuri ongelma
neutral	laatu,yhteensopivuus	kannattaa hankkia vain joku	IBM : n	läppäri jos haluta välttyä ajuri ongelma
neutral	blogi	pump ! nyt tulla ladata tuo Minecraft : The Story of Mojang sen jälkeen taitaa katsoa tuo	code rush	
neutral	blogi	pump ! nyt tulla ladata tuo Minecraft : The Story of Mojang sen jälkeen taitaa katsoa tuo	code rush	
neutral	blogi	pump ! nyt tulla ladata tuo Minecraft : The Story of Mojang sen jälkeen taitaa katsoa tuo	code rush	
neutral	blogi	pump ! nyt tulla ladata tuo Minecraft : The Story of Mojang sen jälkeen taitaa katsoa tuo	code rush	
neutral	blogi	pump ! nyt tulla ladata tuo Minecraft : The Story of Mojang sen jälkeen taitaa katsoa tuo	code rush	
neutral	käytettävyys,yhteensopivuus	mikä tahansa Linux melkein myös sopia aloittelija jos joku muu säätää sen valmis ensin jos olla huono mäihä hardis kanssa edes Ubuntu ei välttistä asentua kokeilla juuri	ubuntu	eis#merkki HTPC ja arvata vaan näkyä installeri mikään kun näyttö diI olla 60 ruutu naurettava pieni fontti koko#luokata 2-3 kun normaali noin 12-16
neutral	käytettävyys,yhteensopivuus	mikä tahansa Linux melkein myös sopia aloittelija jos joku muu säätää sen valmis ensin jos olla huono mäihä hardis kanssa edes Ubuntu ei välttistä asentua kokeilla juuri	ubuntu	eis#merkki HTPC ja arvata vaan näkyä installeri mikään kun näyttö diI olla 60 ruutu naurettava pieni fontti koko#luokata 2-3 kun normaali noin 12-16
positive	käytettävyys,suorituskyky,suorituskyky	Pyhon ja Ruby suoritus#kyky olla ihan onneton V8 olla ainut varteenotettava JS engine ja se suoriutua ainakin micro benchmark kaikki skripti#kieli parhaiten tarkemmin ajatella JS kyllä ominaisuus puolesta saattaa sopia esin desktoppi#ympäristö applede jos tulkki muistin#käyttö olla hillitty kieli	JS	ei henk koht pitää
positive	käytettävyys,suorituskyky,suorituskyky	Pyhon ja Ruby suoritus#kyky olla ihan onneton V8 olla ainut varteenotettava JS engine ja se suoriutua ainakin micro benchmark kaikki skripti#kieli parhaiten tarkemmin ajatella JS kyllä ominaisuus puolesta saattaa sopia esin desktoppi#ympäristö applede jos tulkki muistin#käyttö olla hillitty kieli	JS	ei henk koht pitää
neutral	käytettävyys,suorituskyky,suorituskyky	Pyhon ja Ruby suoritus#kyky olla ihan onneton V8 olla ainut varteenotettava JS engine ja se suoriutua ainakin micro benchmark kaikki skripti#kieli parhaiten tarkemmin ajatella JS kyllä ominaisuus puolesta saattaa sopia esin desktoppi#ympäristö applede jos tulkki muistin#käyttö olla hillitty kieli	JS	ei henk koht pitää
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	jos että tie juuri mikään koodaaminen niin voida ehkä kokeilla unitya se tehdä aika paljon asia puoli ja uskoa että kokemattomankin olla suhteellinen helppo saada jokin kiva aikaiseksi kyse siis pelimoottori#kehitys#työ#kalu	Unity	oma sivu olla mieli hyvä ohje mikä katsoa päästä varmasti mukavasti alku ohe löytyä täältä http://unity3d com/learn/tutorials/modules
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	jos että tie juuri mikään koodaaminen niin voida ehkä kokeilla unitya se tehdä aika paljon asia puoli ja uskoa että kokemattomankin olla suhteellinen helppo saada jokin kiva aikaiseksi kyse siis pelimoottori#kehitys#työ#kalu	Unity	oma sivu olla mieli hyvä ohje mikä katsoa päästä varmasti mukavasti alku ohe löytyä täältä http://unity3d com/learn/tutorials/modules
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	jos että tie juuri mikään koodaaminen niin voida ehkä kokeilla unitya se tehdä aika paljon asia puoli ja uskoa että kokemattomankin olla suhteellinen helppo saada jokin kiva aikaiseksi kyse siis pelimoottori#kehitys#työ#kalu	Unity	oma sivu olla mieli hyvä ohje mikä katsoa päästä varmasti mukavasti alku ohe löytyä täältä http://unity3d com/learn/tutorials/modules
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	jos että tie juuri mikään koodaaminen niin voida ehkä kokeilla unitya se tehdä aika paljon asia puoli ja uskoa että kokemattomankin olla suhteellinen helppo saada jokin kiva aikaiseksi kyse siis pelimoottori#kehitys#työ#kalu	Unity	oma sivu olla mieli hyvä ohje mikä katsoa päästä varmasti mukavasti alku ohe löytyä täältä http://unity3d com/learn/tutorials/modules
positive	helppous,helppous,helppous,käytettävyys,käyttö,käyttö	jos että tie juuri mikään koodaaminen niin voida ehkä kokeilla unitya se tehdä aika paljon asia puoli ja uskoa että kokemattomankin olla suhteellinen helppo saada jokin kiva aikaiseksi kyse siis pelimoottori#kehitys#työ#kalu	Unity	oma sivu olla mieli hyvä ohje mikä katsoa päästä varmasti mukavasti alku ohe löytyä täältä http://unity3d com/learn/tutorials/modules
positive	sähkö	no taitaa tuo raspberry esimerkiksi viedä vähän enemmän virta Atmega pyöriä idle 1mA	Raspberry	varmaan 1Al aP taas jonne joka ei tietää asia mikään
neutral	sähkö	no taitaa tuo raspberry esimerkiksi viedä vähän enemmän virta Atmega pyöriä idle 1mA	Raspberry	varmaan 1Al aP taas jonne joka ei tietää asia mikään
negative	käytettävyys,toimivuus		Audacity	eri raita copypastettaminen ei toimia kunnolla tai itse ei olla löytää ratkaisu vaikka haluta laittaa raita tietty kohtaan niin se mennä aina sinne alku tämä tehdä miksaaminen hieno#varaisesti sanoa turhauttava
negative	käytettävyys,toimivuus		Audacity	eri raita copypastettaminen ei toimia kunnolla tai itse ei olla löytää ratkaisu vaikka haluta laittaa raita tietty kohtaan niin se mennä aina sinne alku tämä tehdä miksaaminen hieno#varaisesti sanoa turhauttava
neutral	käytettävyys,toimivuus		Audacity	eri raita copypastettaminen ei toimia kunnolla tai itse ei olla löytää ratkaisu vaikka haluta laittaa raita tietty kohtaan niin se mennä aina sinne alku tämä tehdä miksaaminen hieno#varaisesti sanoa turhauttava
positive	tarpeellisuus	opetella Windows Stack eli ASP NET ja MVC se päälle	SharePoint	niin heti löytyä työ
neutral	tarpeellisuus	opetella Windows Stack eli ASP NET ja MVC se päälle	SharePoint	niin heti löytyä työ
neutral	tarpeellisuus	opetella Windows Stack eli ASP NET ja MVC se päälle	SharePoint	niin heti löytyä työ
neutral		Reading 4-1	Arsenal	puoli#aika noh saavata juniori peli#aika
neutral		Reading 4-1	Arsenal	puoli#aika noh saavata juniori peli#aika
positive	suoritus	KalPa#ssä tasa#peli :DDDDDD koko ottelu olla täydellinen	ässi	hallinta hieman hyvä viimeistely pelisi olla about 4-1 varma 2 tämä sanoa minä
positive	suoritus	KalPa#ssä tasa#peli :DDDDDD koko ottelu olla täydellinen	ässi	hallinta hieman hyvä viimeistely pelisi olla about 4-1 varma 2 tämä sanoa minä
neutral	suoritus	KalPa#ssä tasa#peli :DDDDDD koko ottelu olla täydellinen	ässi	hallinta hieman hyvä viimeistely pelisi olla about 4-1 varma 2 tämä sanoa minä
negative	mielipide,pelityyli,suoritus	yrjöttävä peli Barcelona näkö#kulma Bayern peittää prässä ja puolustaa käsittämätön hyvin nyt pitää	barcank	vähän kokeilla nostaa se pallo ilma maa kaikki lisäksi kaksi viheltämätöntä käsivirhettä vitun UEFA
negative	mielipide,pelityyli,suoritus	yrjöttävä peli Barcelona näkö#kulma Bayern peittää prässä ja puolustaa käsittämätön hyvin nyt pitää	barcank	vähän kokeilla nostaa se pallo ilma maa kaikki lisäksi kaksi viheltämätöntä käsivirhettä vitun UEFA
negative	mielipide,pelityyli,suoritus	yrjöttävä peli Barcelona näkö#kulma Bayern peittää prässä ja puolustaa käsittämätön hyvin nyt pitää	barcank	vähän kokeilla nostaa se pallo ilma maa kaikki lisäksi kaksi viheltämätöntä käsivirhettä vitun UEFA
negative	mielipide,pelityyli,suoritus	yrjöttävä peli Barcelona näkö#kulma Bayern peittää prässä ja puolustaa käsittämätön hyvin nyt pitää	barcank	vähän kokeilla nostaa se pallo ilma maa kaikki lisäksi kaksi viheltämätöntä käsivirhettä vitun UEFA
neutral		Koitetaas ainakin ensimmäinen puoliaika pysyä hereillä	Arsulla	onneksi Sagna & Gibbs jälleen ehjinä
neutral		Koitetaas ainakin ensimmäinen puoliaika pysyä hereillä	Arsulla	onneksi Sagna & Gibbs jälleen ehjinä
negative		Täällä toinen nyymi jolla ei olla	FB	tunnuksia mikä niillä tehdä ?
neutral		Täällä toinen nyymi jolla ei olla	FB	tunnuksia mikä niillä tehdä ?
positive	kilpailukyky,viihdearvo	SaiPa -	JYP:stä	luvassa aika tiukkaa vääntöä Kisapuisto olla ainakin ääriään myöten täynnä se olla selvä
positive	kilpailukyky,viihdearvo	SaiPa -	JYP:stä	luvassa aika tiukkaa vääntöä Kisapuisto olla ainakin ääriään myöten täynnä se olla selvä
neutral	kilpailukyky,viihdearvo	SaiPa -	JYP:stä	luvassa aika tiukkaa vääntöä Kisapuisto olla ainakin ääriään myöten täynnä se olla selvä
neutral	kilpailukyky,viihdearvo	SaiPa -	JYP:stä	luvassa aika tiukkaa vääntöä Kisapuisto olla ainakin ääriään myöten täynnä se olla selvä
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun	hjk : n	taaperruksesta ei jaksa enää puhua kun se olla jo kaikki niin ilmiselvää
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun	hjk : n	taaperruksesta ei jaksa enää puhua kun se olla jo kaikki niin ilmiselvää
neutral	keskustelu	Varmaa siks porukka alko keskustelee Veikkausliigasta kun	hjk : n	taaperruksesta ei jaksa enää puhua kun se olla jo kaikki niin ilmiselvää
positive		Huomenna varmaan sanoa että häntä olla tulkittu väärin kun saada soiton Soinilta Myöhemmin Soini sitten kertoo taas kameroille miten	Perussuomalaisissa	kaikki saada ajatella niin kuin haluavat ei puheita tai ääniä säädellä kuten vanhoissa puolueissa itse aiheesta sen verran että olla kiinnostava nähdä asiasta dataa mutta varovainen ei tuo välttämättä huono ajatus olla tämä ehdotukselle kun ottaa huomioon vaikkapa Hollannin ja Portugalin tilanteet
neutral		Huomenna varmaan sanoa että häntä olla tulkittu väärin kun saada soiton Soinilta Myöhemmin Soini sitten kertoo taas kameroille miten	Perussuomalaisissa	kaikki saada ajatella niin kuin haluavat ei puheita tai ääniä säädellä kuten vanhoissa puolueissa itse aiheesta sen verran että olla kiinnostava nähdä asiasta dataa mutta varovainen ei tuo välttämättä huono ajatus olla tämä ehdotukselle kun ottaa huomioon vaikkapa Hollannin ja Portugalin tilanteet
negative	budjetointi,päätös,vaikutus		Vasemmistoliittohan	olla lanseeraanut uusi termin alibudjetonti eli jos menoja leikataan ja vuositulos olla silti alijäämäinen eli tarvitaan velkarahaa olla kysymyksessä vielä alibudjetointi Ratkaisuna kai olla aivan mahdottomat veronkorotukset ja pöhöttyminen koska leikkauksia ei saada tehdä mistään puolelta se että jaetaan ainoastaan mikä olla mahdollinen jakaa olla uusliberalismia
negative	budjetointi,päätös,vaikutus		Vasemmistoliittohan	olla lanseeraanut uusi termin alibudjetonti eli jos menoja leikataan ja vuositulos olla silti alijäämäinen eli tarvitaan velkarahaa olla kysymyksessä vielä alibudjetointi Ratkaisuna kai olla aivan mahdottomat veronkorotukset ja pöhöttyminen koska leikkauksia ei saada tehdä mistään puolelta se että jaetaan ainoastaan mikä olla mahdollinen jakaa olla uusliberalismia
neutral	budjetointi,päätös,vaikutus		Vasemmistoliittohan	olla lanseeraanut uusi termin alibudjetonti eli jos menoja leikataan ja vuositulos olla silti alijäämäinen eli tarvitaan velkarahaa olla kysymyksessä vielä alibudjetointi Ratkaisuna kai olla aivan mahdottomat veronkorotukset ja pöhöttyminen koska leikkauksia ei saada tehdä mistään puolelta se että jaetaan ainoastaan mikä olla mahdollinen jakaa olla uusliberalismia
neutral	budjetointi,päätös,vaikutus		Vasemmistoliittohan	olla lanseeraanut uusi termin alibudjetonti eli jos menoja leikataan ja vuositulos olla silti alijäämäinen eli tarvitaan velkarahaa olla kysymyksessä vielä alibudjetointi Ratkaisuna kai olla aivan mahdottomat veronkorotukset ja pöhöttyminen koska leikkauksia ei saada tehdä mistään puolelta se että jaetaan ainoastaan mikä olla mahdollinen jakaa olla uusliberalismia
negative	mielipide,toiminta,toiminta	kun tuota	ISI : ksen	toimintaa ja sen tekojen uutisiointi olla katsellut niin ei se voida muu ajatella että se olla sairasta showta koko järjestö Paitsi että ihmisiä kuolee oikeasti
negative	mielipide,toiminta,toiminta	kun tuota	ISI : ksen	toimintaa ja sen tekojen uutisiointi olla katsellut niin ei se voida muu ajatella että se olla sairasta showta koko järjestö Paitsi että ihmisiä kuolee oikeasti
negative	mielipide,toiminta,toiminta	kun tuota	ISI : ksen	toimintaa ja sen tekojen uutisiointi olla katsellut niin ei se voida muu ajatella että se olla sairasta showta koko järjestö Paitsi että ihmisiä kuolee oikeasti
negative	maku,ruoka	Turun	Morrisonsissa	vierailleena väittäisin tuo Suomi parhaat burgerit - tittelin olla aika pahasti yliampuva Kampanjatarjouksena kympin tuplajuustoburgerini olla ainakin melko perustavaraa Ranskalaiset olla syömäkelvottoman suolaisia
negative	maku,ruoka	Turun	Morrisonsissa	vierailleena väittäisin tuo Suomi parhaat burgerit - tittelin olla aika pahasti yliampuva Kampanjatarjouksena kympin tuplajuustoburgerini olla ainakin melko perustavaraa Ranskalaiset olla syömäkelvottoman suolaisia
negative	maku,ruoka	Turun	Morrisonsissa	vierailleena väittäisin tuo Suomi parhaat burgerit - tittelin olla aika pahasti yliampuva Kampanjatarjouksena kympin tuplajuustoburgerini olla ainakin melko perustavaraa Ranskalaiset olla syömäkelvottoman suolaisia
negative	hinta,hinta,kysymys,saatavuus,valikoima	Menee nyt vähän aiheesta ohi mutten viitsiä kokonaan uusi lanka tehdä eli mikä kannattaisi etsiskellä erinäistä viina merchandisea Siis esin viinamerkeillä brändättyjä shottilaseja lasinalusia shakereitä jääastioita jne mikä nyt yleensä baareissakin näkee Myydäänkö näitä mikään vai tuputtavatko viinan valmistajat vain se tuotteidensa mukana baareihin ?	Ebaysta	nyt olla olla joku verran katsellut mutta valikoimat olla satunnaisia ja pieniä sekä toimituskulut naurettavia kiitos vinkeistä jo etukäteen
neutral	hinta,hinta,kysymys,saatavuus,valikoima	Menee nyt vähän aiheesta ohi mutten viitsiä kokonaan uusi lanka tehdä eli mikä kannattaisi etsiskellä erinäistä viina merchandisea Siis esin viinamerkeillä brändättyjä shottilaseja lasinalusia shakereitä jääastioita jne mikä nyt yleensä baareissakin näkee Myydäänkö näitä mikään vai tuputtavatko viinan valmistajat vain se tuotteidensa mukana baareihin ?	Ebaysta	nyt olla olla joku verran katsellut mutta valikoimat olla satunnaisia ja pieniä sekä toimituskulut naurettavia kiitos vinkeistä jo etukäteen
neutral	kysymys,resepti	Sattuuko kukaan tietään mikä saada käsiinsä	hesen	tai jonku pikaruokamestan salaisia reseptejä olla hieno kokeilla tehdä omia burgereita Tai jos olla joku resepti joka olla lähellä sama makua niin se kelpaisi Toimitan kuva palkinnnoksi
neutral	kysymys,resepti	Sattuuko kukaan tietään mikä saada käsiinsä	hesen	tai jonku pikaruokamestan salaisia reseptejä olla hieno kokeilla tehdä omia burgereita Tai jos olla joku resepti joka olla lähellä sama makua niin se kelpaisi Toimitan kuva palkinnnoksi
neutral	kysymys,resepti	Sattuuko kukaan tietään mikä saada käsiinsä	hesen	tai jonku pikaruokamestan salaisia reseptejä olla hieno kokeilla tehdä omia burgereita Tai jos olla joku resepti joka olla lähellä sama makua niin se kelpaisi Toimitan kuva palkinnnoksi
positive	maku	Eilen tehtiin paluu	Glenlivet 15 : n	äärelle olla se vaan huikea viski
positive	maku	Eilen tehtiin paluu	Glenlivet 15 : n	äärelle olla se vaan huikea viski
neutral		Paikallisesta	K-marketista	ei löytää myydäänkö s-ryhmän kaupoissa ? samalla myös yleinen lay ' s sipsujen ylistys lanka !
positive	laatu,maku,ravintola,ruoka	jos ikinä käytte Forssan Rauman tai Jokioisten	Deniss kebabissa	niin ottakaa ihmeessä rullakebab itse olla monia rullakebabeita maistanut koska olla koittanut löytää voittajan ei olla tullut vastaan Lämpimästi voida suositella
positive	laatu,maku,ravintola,ruoka	jos ikinä käytte Forssan Rauman tai Jokioisten	Deniss kebabissa	niin ottakaa ihmeessä rullakebab itse olla monia rullakebabeita maistanut koska olla koittanut löytää voittajan ei olla tullut vastaan Lämpimästi voida suositella
positive	laatu,maku,ravintola,ruoka	jos ikinä käytte Forssan Rauman tai Jokioisten	Deniss kebabissa	niin ottakaa ihmeessä rullakebab itse olla monia rullakebabeita maistanut koska olla koittanut löytää voittajan ei olla tullut vastaan Lämpimästi voida suositella
positive	laatu,maku,ravintola,ruoka	jos ikinä käytte Forssan Rauman tai Jokioisten	Deniss kebabissa	niin ottakaa ihmeessä rullakebab itse olla monia rullakebabeita maistanut koska olla koittanut löytää voittajan ei olla tullut vastaan Lämpimästi voida suositella
neutral	yleinen	tossa olla sellainen jännä juttu että kauppapakotteiden vuoksi ei voida tietynmaalaisia tuotteita laittaa ostoskoriin jos haluta Paypalilla maksaa koska	Paypal	olla jenkkifirma joka pitää noudattaa maansa vientikieltolistoja Tietenkin ärsyttävää mutta tuo voida kiertää muu maksutavoilla Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta mutta näin se valitettavasti mennä Tilisiirtoa vaan mennä niin tuotteet tulla
neutral	yleinen	tossa olla sellainen jännä juttu että kauppapakotteiden vuoksi ei voida tietynmaalaisia tuotteita laittaa ostoskoriin jos haluta Paypalilla maksaa koska	Paypal	olla jenkkifirma joka pitää noudattaa maansa vientikieltolistoja Tietenkin ärsyttävää mutta tuo voida kiertää muu maksutavoilla Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta mutta näin se valitettavasti mennä Tilisiirtoa vaan mennä niin tuotteet tulla
neutral	yleinen	tossa olla sellainen jännä juttu että kauppapakotteiden vuoksi ei voida tietynmaalaisia tuotteita laittaa ostoskoriin jos haluta Paypalilla maksaa koska	Paypal	olla jenkkifirma joka pitää noudattaa maansa vientikieltolistoja Tietenkin ärsyttävää mutta tuo voida kiertää muu maksutavoilla Turhauttavaa että maailmanpolitiikan isot pelit vaikuttaa meidänkin nettiostoksiin toisesta EU-maasta mutta näin se valitettavasti mennä Tilisiirtoa vaan mennä niin tuotteet tulla
positive	monipuolisuus,monipuolisuus	aika lailla tämä tosin suorituskyvyn hintana olla sitten se että noilla ei voida tehdä yhtään mikään muu kuin se hashien laskemista	Teslalle	jne sentään löytyä miljoona ja yksi muu käyttötarkoitusta kuin pelkkä virtuaalirahan laskeminen
